entry_time,exit_time,side,entry_price,exit_price,size,pnl,bars_held,exit_reason,regime,confidence
2026-02-19 11:55:00+00:00,2026-02-19 12:00:00+00:00,buy,66504.13544999999,66364.01806413311,1.3,-0.28578976136796413,1,stop_loss,chop_mean_rev,0.6397741234017571
2026-02-19 13:20:00+00:00,2026-02-19 13:30:00+00:00,buy,66167.6673,66050.32108756392,1.3,-0.2556801071092055,2,stop_loss,chop_mean_rev,0.669017741538695
2026-02-19 17:20:00+00:00,2026-02-19 17:50:00+00:00,sell,66763.8014,66377.262045,1.2,0.36798566031960095,6,take_profit,chop_mean_rev,0.6158252365732594
2026-02-19 22:00:00+00:00,2026-02-19 22:30:00+00:00,buy,66763.46505,66665.02113342458,1.2,-0.21420120994256447,6,stop_loss,chop_mean_rev,0.6845853287431457
2026-02-19 22:35:00+00:00,2026-02-19 22:55:00+00:00,buy,66701.63415,66885.26563750001,1.2,0.12417521715301175,4,take_profit,chop_mean_rev,0.5526140471610561
2026-02-20 00:15:00+00:00,2026-02-20 00:25:00+00:00,sell,67092.13715,67278.56564707133,1.2,-0.32046110249949245,2,stop_loss,chop_mean_rev,0.5877714332432356
2026-02-20 11:20:00+00:00,2026-02-20 11:40:00+00:00,buy,67797.48180000001,67556.25374023976,1.2,-0.38692836130127406,4,stop_loss,chop_mean_rev,0.5726510752795276
2026-02-21 08:15:00+00:00,2026-02-21 08:25:00+00:00,sell,67884.74065,67998.9488983251,1.2,-0.2348861544649137,2,stop_loss,chop_mean_rev,0.6121575972848641
2026-02-21 08:25:00+00:00,2026-02-21 08:55:00+00:00,sell,67913.0265,68051.90126566043,1.2,-0.264544466783785,6,stop_loss,chop_mean_rev,0.580092418625788
2026-02-21 14:25:00+00:00,2026-02-21 14:30:00+00:00,sell,68380.89245000001,68506.46427544206,1.2,-0.24924508737277817,1,stop_loss,chop_mean_rev,0.6462236447459427
2026-02-21 17:45:00+00:00,2026-02-21 18:15:00+00:00,sell,68364.6006,68518.31175113119,1.2,-0.28300907825023214,6,stop_loss,chop_mean_rev,0.5858411665031582
2026-02-21 18:20:00+00:00,2026-02-21 18:45:00+00:00,sell,68448.05885,68627.62449906001,1.2,-0.31417327088333347,5,stop_loss,chop_mean_rev,0.5757089185311245
2026-02-21 18:45:00+00:00,2026-02-21 20:40:00+00:00,sell,68551.80695000001,68405.055435,1.2,0.077492877082813,23,take_profit,chop_mean_rev,0.5659790991485859
2026-02-21 21:00:00+00:00,2026-02-21 22:40:00+00:00,buy,68286.42615,68061.77616917105,1.2,-0.36775068266454525,20,stop_loss,chop_mean_rev,0.5561432127863445
2026-02-21 22:45:00+00:00,2026-02-21 22:55:00+00:00,buy,68118.24209999999,67974.47008835914,1.2,-0.2705131667446331,2,stop_loss,chop_mean_rev,0.6120843939606733
2026-02-22 05:15:00+00:00,2026-02-22 06:00:00+00:00,buy,67906.5363,67937.4792675,1.2,-0.06067613020860095,9,take_profit,chop_mean_rev,0.5858261338557722
2026-02-22 06:30:00+00:00,2026-02-22 07:00:00+00:00,sell,68100.7326,67978.45224000001,1.2,0.04875941891518767,6,take_profit,chop_mean_rev,0.6965959057845867
2026-02-22 11:15:00+00:00,2026-02-22 12:05:00+00:00,sell,68147.20935,68099.29263,1.2,-0.04059741742558997,10,take_profit,chop_mean_rev,0.560869776968167
2026-02-22 17:40:00+00:00,2026-02-22 21:35:00+00:00,buy,67268.6175,67485.6652875,1.2,0.16343426139300832,47,take_profit,chop_mean_rev,0.6541062016471787
2026-02-23 12:30:00+00:00,2026-02-23 12:35:00+00:00,buy,65954.16059999999,66178.9489725,1.2,0.17461020810781655,1,take_profit,chop_mean_rev,0.6628749719340972
2026-02-23 16:05:00+00:00,2026-02-23 16:10:00+00:00,buy,65418.59295,65242.41794189246,1.2,-0.30548593757120696,1,stop_loss,chop_mean_rev,0.6699435529433648
2026-02-23 19:40:00+00:00,2026-02-23 20:10:00+00:00,buy,64210.6893,63853.55544719713,1.3,-0.5641641195465377,6,stop_loss,chop_mean_rev,0.5839189413336845
2026-02-25 03:20:00+00:00,2026-02-25 03:35:00+00:00,buy,65564.1657,65401.00719132632,1.2,-0.2900851348901725,3,stop_loss,chop_mean_rev,0.6684500318909512
2026-02-25 03:35:00+00:00,2026-02-25 04:00:00+00:00,buy,65486.5269,65142.80539074002,1.2,-0.5065189303613088,5,stop_loss,chop_mean_rev,0.570623586874886
2026-02-25 05:30:00+00:00,2026-02-25 05:35:00+00:00,buy,65029.2984,64901.55741034264,1.2,-0.24683940377227753,1,stop_loss,chop_mean_rev,0.6645162473562475
2026-02-25 05:35:00+00:00,2026-02-25 05:40:00+00:00,buy,64913.04029999999,64783.242489530836,1.2,-0.24913869617145107,1,stop_loss,chop_mean_rev,0.6621742285736815
2026-02-25 10:30:00+00:00,2026-02-25 11:05:00+00:00,buy,65373.170249999996,65236.16651623003,1.2,-0.25844320299564805,7,stop_loss,chop_mean_rev,0.6179138803309334
2026-02-25 11:10:00+00:00,2026-02-25 11:35:00+00:00,buy,65232.6,65392.677305000005,1.2,0.0980425663404074,5,take_profit,chop_mean_rev,0.6416583123632876
2026-02-25 12:20:00+00:00,2026-02-25 12:25:00+00:00,sell,65706.63025,65789.55474332298,1.2,-0.1941866451827666,1,stop_loss,chop_mean_rev,0.696438233912241
2026-02-25 12:25:00+00:00,2026-02-25 12:45:00+00:00,sell,65715.126,65901.79027876612,1.2,-0.3187613142400451,4,stop_loss,chop_mean_rev,0.6132737719714298
2026-02-25 18:30:00+00:00,2026-02-25 21:35:00+00:00,sell,69226.26955,69653.51034608913,1.1,-0.5616255304294604,37,stop_loss,chop_mean_rev,0.586124916667142
2026-02-25 22:45:00+00:00,2026-02-25 22:50:00+00:00,buy,68434.2,68163.29225937377,1.1,-0.3881528595800312,1,stop_loss,chop_mean_rev,0.6351039494912517
2026-02-25 22:50:00+00:00,2026-02-25 23:30:00+00:00,buy,68144.35515,68032.99229510747,1.1,-0.2123761896955578,8,stop_loss,chop_mean_rev,0.6968286858672129
2026-02-26 04:35:00+00:00,2026-02-26 05:05:00+00:00,sell,68650.45760000001,68304.104985,1.1,0.2905978651939118,6,take_profit,chop_mean_rev,0.5696490014736769
2026-02-26 11:50:00+00:00,2026-02-26 12:35:00+00:00,buy,68026.9965,68237.953955,1.1,0.14211833319971173,9,take_profit,chop_mean_rev,0.5595879961411085
2026-02-26 16:55:00+00:00,2026-02-26 18:30:00+00:00,buy,66655.51109999999,67090.647895,1.2,0.4258669195236156,19,take_profit,chop_mean_rev,0.622925657819921
2026-02-27 00:35:00+00:00,2026-02-27 00:45:00+00:00,buy,67130.64855,67005.9298266336,1.2,-0.24624080447085717,2,stop_loss,chop_mean_rev,0.6696460157896049
2026-02-27 01:05:00+00:00,2026-02-27 01:55:00+00:00,buy,66938.95275,67276.75979250002,1.2,0.3087331379694224,10,take_profit,chop_mean_rev,0.5946267969770642
2026-02-27 04:05:00+00:00,2026-02-27 04:10:00+00:00,sell,67699.63325,67972.78059458401,1.1,-0.3900058721798357,1,stop_loss,chop_mean_rev,0.585023734625251
2026-02-27 16:50:00+00:00,2026-02-27 17:10:00+00:00,buy,65604.5859,65380.83777096486,1.2,-0.3628072598852657,4,stop_loss,chop_mean_rev,0.6329434364249428
2026-02-27 20:20:00+00:00,2026-02-27 22:30:00+00:00,sell,65562.10255,65380.87409999999,1.2,0.12319519681200279,26,take_profit,chop_mean_rev,0.5808297771612784
2026-02-28 04:30:00+00:00,2026-02-28 05:35:00+00:00,buy,65605.7865,65466.96715048953,1.2,-0.2609556020409182,13,stop_loss,chop_mean_rev,0.6208719976045686
2026-02-28 18:00:00+00:00,2026-02-28 18:05:00+00:00,sell,65283.7418,65457.72482937594,1.2,-0.30291349122427497,1,stop_loss,chop_mean_rev,0.6487611569862184
2026-02-28 22:30:00+00:00,2026-02-28 22:35:00+00:00,sell,67201.78229999999,67444.61251225199,1.1,-0.35597985405328225,1,stop_loss,chop_mean_rev,0.6312019431969355
2026-02-28 22:35:00+00:00,2026-02-28 22:45:00+00:00,sell,67466.4499,67560.51959349443,1.1,-0.1925944627095772,2,stop_loss,chop_mean_rev,0.6975438935621693
2026-03-01 01:15:00+00:00,2026-03-01 01:45:00+00:00,buy,66209.98844999999,66725.6554825,1.1,0.47949621075456755,6,take_profit,chop_mean_rev,0.6684426681789428
2026-03-01 13:55:00+00:00,2026-03-01 14:00:00+00:00,sell,66864.95079999999,67072.39307476209,1.1,-0.31658514919565217,1,stop_loss,chop_mean_rev,0.6354922844001519
2026-03-01 16:50:00+00:00,2026-03-01 16:55:00+00:00,buy,66143.95545,66076.46223583196,1.1,-0.16150801125748526,1,stop_loss,chop_mean_rev,0.7089878880264114
2026-03-01 19:40:00+00:00,2026-03-01 20:05:00+00:00,buy,65812.99005000001,65609.9830876963,1.2,-0.33823289542359636,5,stop_loss,chop_mean_rev,0.6239550317076092
2026-03-01 22:15:00+00:00,2026-03-01 22:30:00+00:00,sell,66033.3668,65514.250754999994,1.1,0.4842062219137107,3,take_profit,chop_mean_rev,0.65228029725278
2026-03-02 00:45:00+00:00,2026-03-02 00:50:00+00:00,sell,66485.84045,66655.98055889388,1.1,-0.2750277216491301,1,stop_loss,chop_mean_rev,0.6827436500597215
2026-03-02 00:50:00+00:00,2026-03-02 01:10:00+00:00,sell,66472.9469,66834.1948570813,1.1,-0.4853554663491049,4,stop_loss,chop_mean_rev,0.6011527983574848
2026-03-02 03:25:00+00:00,2026-03-02 03:35:00+00:00,sell,66689.6385,67039.39971213225,1.1,-0.47299849856547727,2,stop_loss,chop_mean_rev,0.573105271358452
2026-03-02 03:35:00+00:00,2026-03-02 06:15:00+00:00,sell,66791.68745000001,66380.63373,1.1,0.3642653600212119,32,take_profit,chop_mean_rev,0.5710403509180328
2026-03-02 09:15:00+00:00,2026-03-02 09:20:00+00:00,sell,66464.45115,66682.4622809911,1.1,-0.327689206954665,1,stop_loss,chop_mean_rev,0.624668258978323
2026-03-02 13:00:00+00:00,2026-03-02 13:30:00+00:00,buy,65886.7269,65616.70569359235,1.1,-0.38381559256018344,6,stop_loss,chop_mean_rev,0.5622552231453812
2026-03-02 13:40:00+00:00,2026-03-02 13:50:00+00:00,buy,65600.28375,65311.1918470805,1.1,-0.40440266710552236,2,stop_loss,chop_mean_rev,0.5864194847009081
2026-03-02 23:40:00+00:00,2026-03-03 01:10:00+00:00,buy,68788.47705,69172.31154250001,1.1,0.33116382127896415,18,take_profit,chop_mean_rev,0.6170547428571861
2026-03-03 02:20:00+00:00,2026-03-03 03:20:00+00:00,buy,68389.5777,68186.87421055061,1.1,-0.3131142966552864,12,stop_loss,chop_mean_rev,0.6425492415015341
2026-03-03 04:50:00+00:00,2026-03-03 05:10:00+00:00,buy,68128.2471,68284.73555249999,1.1,0.08210472919934375,4,take_profit,chop_mean_rev,0.6205454070680865
2026-03-03 13:40:00+00:00,2026-03-03 14:20:00+00:00,buy,66861.61409999999,67243.3615,1.1,0.3314128561040083,8,take_profit,chop_mean_rev,0.5539365803820465
2026-03-03 21:05:00+00:00,2026-03-03 21:25:00+00:00,buy,68035.10055,67772.69192270366,1.1,-0.378282633057966,4,stop_loss,chop_mean_rev,0.6256852363705657
2026-03-03 23:10:00+00:00,2026-03-04 00:00:00+00:00,sell,68612.8764,68210.18805,1.1,0.3526539624629964,10,take_profit,chop_mean_rev,0.6433055956859662
2026-03-04 00:35:00+00:00,2026-03-04 01:30:00+00:00,buy,67943.85495,68287.35923999999,1.1,0.28794211763459693,11,take_profit,chop_mean_rev,0.6349572938778594
2026-03-04 05:45:00+00:00,2026-03-04 05:50:00+00:00,sell,68093.03645000001,68325.27948064105,1.1,-0.3455034222193658,1,stop_loss,chop_mean_rev,0.6244377243002718
2026-03-04 05:50:00+00:00,2026-03-04 06:30:00+00:00,sell,68308.12885000001,68420.91431110741,1.1,-0.21430517570447077,8,stop_loss,chop_mean_rev,0.6970716046587069
2026-03-04 06:35:00+00:00,2026-03-04 07:30:00+00:00,sell,68500.33270000001,68788.3412246911,1.1,-0.40741990195049455,11,stop_loss,chop_mean_rev,0.5955424414291067
2026-03-04 12:25:00+00:00,2026-03-04 12:45:00+00:00,buy,70626.8958,71073.42051250002,1.0,0.3615045227125169,4,take_profit,chop_mean_rev,0.5906369476922054
2026-03-04 21:00:00+00:00,2026-03-04 22:00:00+00:00,buy,73108.536,73431.60583,1.0,0.23514574490200768,12,take_profit,chop_mean_rev,0.5901433739330536
2026-03-04 22:55:00+00:00,2026-03-04 23:20:00+00:00,buy,72704.23395,72444.61732376578,1.0,-0.3467059369984753,5,stop_loss,chop_mean_rev,0.6085582046427689
2026-03-05 06:05:00+00:00,2026-03-05 06:50:00+00:00,buy,72107.43569999999,72557.92788750002,1.0,0.3636929693475291,9,take_profit,chop_mean_rev,0.6254972027372654
2026-03-05 13:25:00+00:00,2026-03-05 13:30:00+00:00,buy,72527.94584999999,72299.12486790516,1.0,-0.31571722452556805,1,stop_loss,chop_mean_rev,0.6205523914012445
2026-03-05 13:35:00+00:00,2026-03-05 14:30:00+00:00,buy,72384.67425,72719.85688250001,1.0,0.24811991382051474,11,take_profit,chop_mean_rev,0.6026039437055646
2026-03-05 15:25:00+00:00,2026-03-05 16:05:00+00:00,buy,71282.52345,70976.69386816752,1.0,-0.3911851122233701,8,stop_loss,chop_mean_rev,0.6453069253486449
2026-03-05 19:10:00+00:00,2026-03-05 19:20:00+00:00,sell,71296.13410000001,71393.79537094542,1.0,-0.18327522862797296,2,stop_loss,chop_mean_rev,0.7242107678351603
2026-03-05 23:35:00+00:00,2026-03-05 23:40:00+00:00,buy,70986.97575,70808.67814362056,1.0,-0.2633749987156063,1,stop_loss,chop_mean_rev,0.6180014230695342
2026-03-06 04:10:00+00:00,2026-03-06 04:30:00+00:00,buy,70900.93274999999,70748.90813000241,1.0,-0.23701452452558233,4,stop_loss,chop_mean_rev,0.6482860597479301
2026-03-06 04:35:00+00:00,2026-03-06 04:40:00+00:00,buy,70706.1354,70607.66944738601,1.0,-0.1832542355224192,1,stop_loss,chop_mean_rev,0.7009834300989403
2026-03-06 04:45:00+00:00,2026-03-06 05:10:00+00:00,buy,70561.0629,70348.36130759401,1.0,-0.2972472469305525,5,stop_loss,chop_mean_rev,0.63138567409114
2026-03-06 09:05:00+00:00,2026-03-06 09:10:00+00:00,buy,70663.41405,70537.95708012045,1.0,-0.21017779255762534,1,stop_loss,chop_mean_rev,0.6680214250275588
2026-03-06 09:10:00+00:00,2026-03-06 09:15:00+00:00,buy,70561.96334999999,70465.51531601977,1.0,-0.18106452117983673,1,stop_loss,chop_mean_rev,0.698171408565644
2026-03-06 09:15:00+00:00,2026-03-06 09:25:00+00:00,buy,70599.28199999999,70353.8200128809,1.0,-0.3300338483268238,2,stop_loss,chop_mean_rev,0.5824734485809907
2026-03-06 20:25:00+00:00,2026-03-06 21:40:00+00:00,buy,67835.7009,68131.67212250001,1.1,0.23582987855516233,15,take_profit,chop_mean_rev,0.6617774168752558
2026-03-06 21:45:00+00:00,2026-03-07 01:45:00+00:00,sell,68224.2708,68299.3326,1.1,-0.17267355824399544,48,max_hold_bars,chop_mean_rev,0.5749589373373427
2026-03-07 06:55:00+00:00,2026-03-07 07:00:00+00:00,buy,67688.8275,67575.3371908712,1.1,-0.21411368873765468,1,stop_loss,chop_mean_rev,0.6612777448056701
2026-03-07 10:10:00+00:00,2026-03-07 10:25:00+00:00,sell,68042.86155,67942.18911749999,1.1,0.020989542309461533,3,take_profit,chop_mean_rev,0.5971002434872347
2026-03-07 14:10:00+00:00,2026-03-07 14:35:00+00:00,buy,67762.16415,67879.3383525,1.1,0.03936823109834836,5,take_profit,chop_mean_rev,0.5894955023047416
2026-03-07 18:05:00+00:00,2026-03-07 18:10:00+00:00,buy,67625.796,67532.9843263478,1.1,-0.19129763603281624,1,stop_loss,chop_mean_rev,0.681905460092194
2026-03-07 18:15:00+00:00,2026-03-07 18:30:00+00:00,buy,67594.5804,67433.38384910513,1.1,-0.26643466238877506,3,stop_loss,chop_mean_rev,0.600071708208669
2026-03-08 16:30:00+00:00,2026-03-08 16:35:00+00:00,buy,66909.83819999998,66820.83254947417,1.1,-0.1861684582730448,1,stop_loss,chop_mean_rev,0.6964368408224605
2026-03-08 16:35:00+00:00,2026-03-08 16:55:00+00:00,buy,66946.2564,66731.58327081494,1.1,-0.32436781628630307,4,stop_loss,chop_mean_rev,0.582339368832988
2026-03-08 18:15:00+00:00,2026-03-08 19:10:00+00:00,buy,66802.78469999999,66952.65192749999,1.1,0.07657536207584889,11,take_profit,chop_mean_rev,0.6027622119636264
2026-03-08 19:30:00+00:00,2026-03-08 19:40:00+00:00,sell,67276.64485000001,67395.07470639091,1.1,-0.21915617693720366,2,stop_loss,chop_mean_rev,0.6666766288112301
2026-03-10 12:05:00+00:00,2026-03-10 12:10:00+00:00,buy,70388.9769,70280.52363611895,1.0,-0.1928549642027201,1,stop_loss,chop_mean_rev,0.6917195488320599
2026-03-10 12:10:00+00:00,2026-03-10 13:05:00+00:00,buy,70433.49915,70598.4481175,1.0,0.08032979913949315,11,take_profit,chop_mean_rev,0.5784247875868018
2026-03-10 13:20:00+00:00,2026-03-10 13:30:00+00:00,sell,70803.9803,70541.32803749999,1.0,0.17784507749750708,2,take_profit,chop_mean_rev,0.6538026814378517
2026-03-10 17:40:00+00:00,2026-03-10 17:45:00+00:00,buy,70679.62215,70551.66734899061,1.0,-0.2126935747087802,1,stop_loss,chop_mean_rev,0.7170582832768134
2026-03-10 18:10:00+00:00,2026-03-10 18:15:00+00:00,buy,70356.1605,70168.64187849221,1.0,-0.27183350293488,1,stop_loss,chop_mean_rev,0.6734010118541621
2026-03-10 18:15:00+00:00,2026-03-10 18:40:00+00:00,buy,70214.78984999999,69974.49916195129,1.0,-0.3244042614558697,5,stop_loss,chop_mean_rev,0.6515037461704369
2026-03-10 21:40:00+00:00,2026-03-10 21:45:00+00:00,buy,69746.2557,69590.80970549224,1.0,-0.23904823375104955,1,stop_loss,chop_mean_rev,0.6615170597045751
2026-03-10 21:45:00+00:00,2026-03-10 22:10:00+00:00,buy,69655.31025,69479.28228213565,1.0,-0.2595087233836233,5,stop_loss,chop_mean_rev,0.6516285936962206
2026-03-10 23:40:00+00:00,2026-03-11 00:10:00+00:00,sell,69848.85810000001,70076.26207431655,1.0,-0.31135904642112394,6,stop_loss,chop_mean_rev,0.5824427169520726
2026-03-11 02:40:00+00:00,2026-03-11 02:45:00+00:00,buy,69719.04209999999,69564.99649369232,1.0,-0.2376160294638862,1,stop_loss,chop_mean_rev,0.6491139271350566
2026-03-11 02:45:00+00:00,2026-03-11 03:20:00+00:00,buy,69730.74794999999,69494.0559551259,1.0,-0.32022687721715887,7,stop_loss,chop_mean_rev,0.582454874114993
2026-03-11 03:20:00+00:00,2026-03-11 04:25:00+00:00,buy,69528.5469,69791.66670999999,1.0,0.17952768183398926,13,take_profit,chop_mean_rev,0.5719054483116228
2026-03-11 04:30:00+00:00,2026-03-11 04:50:00+00:00,sell,69934.4153,70086.40756806322,1.0,-0.2360047617840678,4,stop_loss,chop_mean_rev,0.6449214658108632
2026-03-11 12:05:00+00:00,2026-03-11 12:30:00+00:00,buy,69046.80615,69422.681295,1.0,0.29279345253299816,5,take_profit,chop_mean_rev,0.6457568760486019
2026-03-11 17:00:00+00:00,2026-03-11 17:20:00+00:00,sell,70832.66595000001,71200.45345176446,1.0,-0.4530073734055133,4,stop_loss,chop_mean_rev,0.5952881045117285
2026-03-12 05:25:00+00:00,2026-03-12 05:40:00+00:00,buy,69252.10875,69365.10010000001,1.0,0.029821024690011147,3,take_profit,chop_mean_rev,0.5767410420566604
2026-03-12 07:35:00+00:00,2026-03-12 07:45:00+00:00,sell,69603.3809,69761.73590088126,1.0,-0.2419740709617887,2,stop_loss,chop_mean_rev,0.6058238193384576
2026-03-12 07:50:00+00:00,2026-03-12 08:15:00+00:00,sell,69754.60525000001,69937.06244548752,1.0,-0.2662721961048062,5,stop_loss,chop_mean_rev,0.6115308242575477
2026-03-12 14:45:00+00:00,2026-03-12 15:25:00+00:00,buy,69444.90509999999,70031.32182250002,1.0,0.5027309863465275,8,take_profit,chop_mean_rev,0.6360352981124806
2026-03-13 08:40:00+00:00,2026-03-13 09:50:00+00:00,sell,71877.2434,72023.38398507127,0.9,-0.20923286535207408,14,stop_loss,chop_mean_rev,0.6721231401658923
2026-03-13 12:50:00+00:00,2026-03-13 12:55:00+00:00,sell,72603.4801,72736.79874048351,0.9,-0.19847052700902384,1,stop_loss,chop_mean_rev,0.6800574198300134
2026-03-13 13:00:00+00:00,2026-03-13 13:15:00+00:00,sell,72729.21720000001,72944.49288955049,0.9,-0.27241192404378184,3,stop_loss,chop_mean_rev,0.6253149502023914
2026-03-13 22:05:00+00:00,2026-03-13 22:15:00+00:00,buy,70832.3985,70625.02881486053,1.0,-0.2922441415283797,2,stop_loss,chop_mean_rev,0.6235356742735757
2026-03-14 00:45:00+00:00,2026-03-14 01:35:00+00:00,buy,70571.16794999999,70482.33644568126,1.0,-0.17346360695614094,10,stop_loss,chop_mean_rev,0.699045141567864
2026-03-14 03:10:00+00:00,2026-03-14 03:15:00+00:00,sell,70911.3266,71071.44037897425,0.9,-0.22077309524547087,1,stop_loss,chop_mean_rev,0.5924844904498638
2026-03-14 03:35:00+00:00,2026-03-14 04:35:00+00:00,sell,71090.53695000001,71273.62684265006,0.9,-0.24165755183307805,12,stop_loss,chop_mean_rev,0.5995211142373342
2026-03-15 02:10:00+00:00,2026-03-15 02:20:00+00:00,sell,71231.66635000001,71340.8250502185,0.9,-0.1752319755527522,2,stop_loss,chop_mean_rev,0.6731576351876352
2026-03-15 13:10:00+00:00,2026-03-15 13:15:00+00:00,buy,71449.60694999999,71255.62759029947,0.9,-0.2516422503822289,1,stop_loss,chop_mean_rev,0.5848853031298191
2026-03-15 20:45:00+00:00,2026-03-15 21:30:00+00:00,sell,71737.51329999999,71945.95700915279,0.9,-0.2651884122044574,9,stop_loss,chop_mean_rev,0.5868062698994796
2026-03-16 13:35:00+00:00,2026-03-16 13:40:00+00:00,sell,74276.84300000001,74433.9229113129,0.9,-0.22167573377370883,1,stop_loss,chop_mean_rev,0.6670196259696651
2026-03-16 18:10:00+00:00,2026-03-16 19:00:00+00:00,sell,74134.61415,73809.80646,0.9,0.2124369338705882,10,take_profit,chop_mean_rev,0.5591923150292318
2026-03-17 10:10:00+00:00,2026-03-17 11:35:00+00:00,buy,73668.0156,74068.6521475,0.9,0.2807950921663551,17,take_profit,chop_mean_rev,0.6107482159196312
2026-03-17 11:35:00+00:00,2026-03-17 12:25:00+00:00,sell,74060.1514,73825.4993025,0.9,0.1313286363706519,10,take_profit,chop_mean_rev,0.6099266491338838
2026-03-17 14:55:00+00:00,2026-03-17 15:00:00+00:00,sell,74312.72505,74668.07849513259,0.9,-0.40026773453370956,1,stop_loss,chop_mean_rev,0.5843314427960222
2026-03-17 17:50:00+00:00,2026-03-17 18:35:00+00:00,sell,74430.1663,74705.39040234654,0.9,-0.3282348927311592,9,stop_loss,chop_mean_rev,0.5866373810414404
2026-03-18 00:20:00+00:00,2026-03-18 00:35:00+00:00,buy,73674.31874999999,73493.7276050912,0.9,-0.24200277544965765,3,stop_loss,chop_mean_rev,0.6349033810441507
2026-03-18 05:25:00+00:00,2026-03-18 05:50:00+00:00,buy,74060.4117,73838.01194883858,0.9,-0.2800249248156457,5,stop_loss,chop_mean_rev,0.567480777263517
2026-03-18 07:35:00+00:00,2026-03-18 08:05:00+00:00,buy,73726.6449,73933.1799175,0.9,0.10614521034855522,6,take_profit,chop_mean_rev,0.5854690843868925
2026-03-18 17:45:00+00:00,2026-03-18 18:00:00+00:00,sell,71634.5648,71864.29146970545,0.9,-0.28424338512055347,3,stop_loss,chop_mean_rev,0.6210598548656955
2026-03-19 03:20:00+00:00,2026-03-19 03:25:00+00:00,sell,71420.97165,71581.80718726222,0.9,-0.22197348410811715,1,stop_loss,chop_mean_rev,0.6420503888719741
2026-03-19 21:10:00+00:00,2026-03-19 21:30:00+00:00,sell,70608.678,70408.82682,0.9,0.10371660939719807,4,take_profit,chop_mean_rev,0.6064282483790749
2026-03-19 22:30:00+00:00,2026-03-19 22:35:00+00:00,buy,70222.8939,70091.70611180936,0.9,-0.19383889337795332,1,stop_loss,chop_mean_rev,0.6545596188070093
